zip,city,state_short,state_long,county,country,timezone
1380,Wendell Depot,MA,Massachusetts,Franklin County,United States of America,America/New_York
1420,Fitchburg,MA,Massachusetts,Worcester County,United States of America,America/New_York
1430,Ashburnham,MA,Massachusetts,Worcester County,United States of America,America/New_York
1431,Ashby,MA,Massachusetts,Middlesex County,United States of America,America/New_York
1432,Ayer,MA,Massachusetts,Middlesex County,United States of America,America/New_York
1434,Devens,MA,Massachusetts,Worcester County,United States of America,America/New_York
1436,Baldwinville,MA,Massachusetts,Worcester County,United States of America,America/New_York
1438,East Templeton,MA,Massachusetts,Worcester County,United States of America,America/New_York
1440,Gardner,MA,Massachusetts,Worcester County,United States of America,America/New_York
1441,Westminster,MA,Massachusetts,Worcester County,United States of America,America/New_York
1450,Groton,MA,Massachusetts,Middlesex County,United States of America,America/New_York
1451,Harvard,MA,Massachusetts,Worcester County,United States of America,America/New_York
1452,Hubbardston,MA,Massachusetts,Worcester County,United States of America,America/New_York
1453,Leominster,MA,Massachusetts,Worcester County,United States of America,America/New_York
1460,Littleton,MA,Massachusetts,Middlesex County,United States of America,America/New_York
1462,Lunenburg,MA,Massachusetts,Worcester County,United States of America,America/New_York
1463,Pepperell,MA,Massachusetts,Middlesex County,United States of America,America/New_York
1464,Shirley,MA,Massachusetts,Middlesex County,United States of America,America/New_York
1467,Still River,MA,Massachusetts,Worcester County,United States of America,America/New_York
1468,Templeton,MA,Massachusetts,Worcester County,United States of America,America/New_York
1469,Townsend,MA,Massachusetts,Middlesex County,United States of America,America/New_York
1470,Groton,MA,Massachusetts,Middlesex County,United States of America,America/New_York
1471,Groton,MA,Massachusetts,Middlesex County,United States of America,America/New_York
1472,West Groton,MA,Massachusetts,Middlesex County,United States of America,America/New_York
1473,Westminster,MA,Massachusetts,Worcester County,United States of America,America/New_York
1474,West Townsend,MA,Massachusetts,Middlesex County,United States of America,America/New_York
1475,Winchendon,MA,Massachusetts,Worcester County,United States of America,America/New_York
1501,Auburn,MA,Massachusetts,Worcester County,United States of America,America/New_York
1503,Berlin,MA,Massachusetts,Worcester County,United States of America,America/New_York
1504,Blackstone,MA,Massachusetts,Worcester County,United States of America,America/New_York
1505,Boylston,MA,Massachusetts,Worcester County,United States of America,America/New_York
1506,Brookfield,MA,Massachusetts,Worcester County,United States of America,America/New_York
1507,Charlton,MA,Massachusetts,Worcester County,United States of America,America/New_York
1508,Charlton City,MA,Massachusetts,Worcester County,United States of America,America/New_York
1509,Charlton Depot,MA,Massachusetts,Worcester County,United States of America,America/New_York
1510,Clinton,MA,Massachusetts,Worcester County,United States of America,America/New_York
1515,East Brookfield,MA,Massachusetts,Worcester County,United States of America,America/New_York
1516,Douglas,MA,Massachusetts,Worcester County,United States of America,America/New_York
1518,Fiskdale,MA,Massachusetts,Worcester County,United States of America,America/New_York
1519,Grafton,MA,Massachusetts,Worcester County,United States of America,America/New_York
1520,Holden,MA,Massachusetts,Worcester County,United States of America,America/New_York
1521,Holland,MA,Massachusetts,Hampden County,United States of America,America/New_York
1522,Jefferson,MA,Massachusetts,Worcester County,United States of America,America/New_York
1523,Lancaster,MA,Massachusetts,Worcester County,United States of America,America/New_York
1524,Leicester,MA,Massachusetts,Worcester County,United States of America,America/New_York
1525,Linwood,MA,Massachusetts,Worcester County,United States of America,America/New_York
1526,Manchaug,MA,Massachusetts,Worcester County,United States of America,America/New_York
1527,Millbury,MA,Massachusetts,Worcester County,United States of America,America/New_York
1529,Millville,MA,Massachusetts,Worcester County,United States of America,America/New_York
1531,New Braintree,MA,Massachusetts,Worcester County,United States of America,America/New_York
1532,Northborough,MA,Massachusetts,Worcester County,United States of America,America/New_York
1534,Northbridge,MA,Massachusetts,Worcester County,United States of America,America/New_York
1535,North Brookfield,MA,Massachusetts,Worcester County,United States of America,America/New_York
1536,North Grafton,MA,Massachusetts,Worcester County,United States of America,America/New_York
1537,North Oxford,MA,Massachusetts,Worcester County,United States of America,America/New_York
1538,North Uxbridge,MA,Massachusetts,Worcester County,United States of America,America/New_York
1540,Oxford,MA,Massachusetts,Worcester County,United States of America,America/New_York
1541,Princeton,MA,Massachusetts,Worcester County,United States of America,America/New_York
1542,Rochdale,MA,Massachusetts,Worcester County,United States of America,America/New_York
1543,Rutland,MA,Massachusetts,Worcester County,United States of America,America/New_York
1545,Shrewsbury,MA,Massachusetts,Worcester County,United States of America,America/New_York
1546,Shrewsbury,MA,Massachusetts,Worcester County,United States of America,America/New_York
1550,Southbridge,MA,Massachusetts,Worcester County,United States of America,America/New_York
1560,South Grafton,MA,Massachusetts,Worcester County,United States of America,America/New_York
1561,South Lancaster,MA,Massachusetts,Worcester County,United States of America,America/New_York
1562,Spencer,MA,Massachusetts,Worcester County,United States of America,America/New_York
1564,Sterling,MA,Massachusetts,Worcester County,United States of America,America/New_York
1566,Sturbridge,MA,Massachusetts,Worcester County,United States of America,America/New_York
1568,Upton,MA,Massachusetts,Worcester County,United States of America,America/New_York
1569,Uxbridge,MA,Massachusetts,Worcester County,United States of America,America/New_York
1570,Webster,MA,Massachusetts,Worcester County,United States of America,America/New_York
1571,Dudley,MA,Massachusetts,Worcester County,United States of America,America/New_York
1581,Westborough,MA,Massachusetts,Worcester County,United States of America,America/New_York
1583,West Boylston,MA,Massachusetts,Worcester County,United States of America,America/New_York
1585,West Brookfield,MA,Massachusetts,Worcester County,United States of America,America/New_York
1586,West Millbury,MA,Massachusetts,Worcester County,United States of America,America/New_York
1588,Whitinsville,MA,Massachusetts,Worcester County,United States of America,America/New_York
1590,Sutton,MA,Massachusetts,Worcester County,United States of America,America/New_York
1601,Worcester,MA,Massachusetts,Worcester County,United States of America,America/New_York
1602,Worcester,MA,Massachusetts,Worcester County,United States of America,America/New_York
1603,Worcester,MA,Massachusetts,Worcester County,United States of America,America/New_York
1604,Worcester,MA,Massachusetts,Worcester County,United States of America,America/New_York
1605,Worcester,MA,Massachusetts,Worcester County,United States of America,America/New_York
1606,Worcester,MA,Massachusetts,Worcester County,United States of America,America/New_York
1607,Worcester,MA,Massachusetts,Worcester County,United States of America,America/New_York
1608,Worcester,MA,Massachusetts,Worcester County,United States of America,America/New_York
1609,Worcester,MA,Massachusetts,Worcester County,United States of America,America/New_York
1610,Worcester,MA,Massachusetts,Worcester County,United States of America,America/New_York
1611,Cherry Valley,MA,Massachusetts,Worcester County,United States of America,America/New_York
1612,Paxton,MA,Massachusetts,Worcester County,United States of America,America/New_York
1613,Worcester,MA,Massachusetts,Worcester County,United States of America,America/New_York
1614,Worcester,MA,Massachusetts,Worcester County,United States of America,America/New_York
1615,Worcester,MA,Massachusetts,Worcester County,United States of America,America/New_York
1653,Worcester,MA,Massachusetts,Worcester County,United States of America,America/New_York
1655,Worcester,MA,Massachusetts,Worcester County,United States of America,America/New_York
1701,Framingham,MA,Massachusetts,Middlesex County,United States of America,America/New_York
1702,Framingham,MA,Massachusetts,Middlesex County,United States of America,America/New_York
1703,Framingham,MA,Massachusetts,Middlesex County,United States of America,America/New_York
1704,Framingham,MA,Massachusetts,Middlesex County,United States of America,America/New_York
1705,Framingham,MA,Massachusetts,Middlesex County,United States of America,America/New_York
1718,Acton,MA,Massachusetts,Middlesex County,United States of America,America/New_York
1719,Boxborough,MA,Massachusetts,Middlesex County,United States of America,America/New_York
1720,Acton,MA,Massachusetts,Middlesex County,United States of America,America/New_York
1721,Ashland,MA,Massachusetts,Middlesex County,United States of America,America/New_York
1730,Bedford,MA,Massachusetts,Middlesex County,United States of America,America/New_York
1731,Hanscom AFB,MA,Massachusetts,Middlesex County,United States of America,America/New_York
1740,Bolton,MA,Massachusetts,Worcester County,United States of America,America/New_York
1741,Carlisle,MA,Massachusetts,Middlesex County,United States of America,America/New_York
1742,Concord,MA,Massachusetts,Middlesex County,United States of America,America/New_York
1745,Fayville,MA,Massachusetts,Worcester County,United States of America,America/New_York
1746,Holliston,MA,Massachusetts,Middlesex County,United States of America,America/New_York
1747,Hopedale,MA,Massachusetts,Worcester County,United States of America,America/New_York
1748,Hopkinton,MA,Massachusetts,Middlesex County,United States of America,America/New_York
1749,Hudson,MA,Massachusetts,Middlesex County,United States of America,America/New_York
1752,Marlborough,MA,Massachusetts,Middlesex County,United States of America,America/New_York
1754,Maynard,MA,Massachusetts,Middlesex County,United States of America,America/New_York
1756,Mendon,MA,Massachusetts,Worcester County,United States of America,America/New_York
1757,Milford,MA,Massachusetts,Worcester County,United States of America,America/New_York
1760,Natick,MA,Massachusetts,Middlesex County,United States of America,America/New_York
1770,Sherborn,MA,Massachusetts,Middlesex County,United States of America,America/New_York
1772,Southborough,MA,Massachusetts,Worcester County,United States of America,America/New_York
1773,Lincoln,MA,Massachusetts,Middlesex County,United States of America,America/New_York
1775,Stow,MA,Massachusetts,Middlesex County,United States of America,America/New_York
1776,Sudbury,MA,Massachusetts,Middlesex County,United States of America,America/New_York
1778,Wayland,MA,Massachusetts,Middlesex County,United States of America,America/New_York
1784,Woodville,MA,Massachusetts,Middlesex County,United States of America,America/New_York
1801,Woburn,MA,Massachusetts,Middlesex County,United States of America,America/New_York
1803,Burlington,MA,Massachusetts,Middlesex County,United States of America,America/New_York
1805,Burlington,MA,Massachusetts,Middlesex County,United States of America,America/New_York
1810,Andover,MA,Massachusetts,Essex County,United States of America,America/New_York
1812,Andover,MA,Massachusetts,Essex County,United States of America,America/New_York
1813,Woburn,MA,Massachusetts,Middlesex County,United States of America,America/New_York
1815,Woburn,MA,Massachusetts,Middlesex County,United States of America,America/New_York
1821,Billerica,MA,Massachusetts,Middlesex County,United States of America,America/New_York
1822,Billerica,MA,Massachusetts,Middlesex County,United States of America,America/New_York
1824,Chelmsford,MA,Massachusetts,Middlesex County,United States of America,America/New_York
1826,Dracut,MA,Massachusetts,Middlesex County,United States of America,America/New_York
1827,Dunstable,MA,Massachusetts,Middlesex County,United States of America,America/New_York
1830,Haverhill,MA,Massachusetts,Essex County,United States of America,America/New_York
1831,Haverhill,MA,Massachusetts,Essex County,United States of America,America/New_York
1832,Haverhill,MA,Massachusetts,Essex County,United States of America,America/New_York
1833,Georgetown,MA,Massachusetts,Essex County,United States of America,America/New_York
1834,Groveland,MA,Massachusetts,Essex County,United States of America,America/New_York
1835,Haverhill,MA,Massachusetts,Essex County,United States of America,America/New_York
1840,Lawrence,MA,Massachusetts,Essex County,United States of America,America/New_York
1841,Lawrence,MA,Massachusetts,Essex County,United States of America,America/New_York
1842,Lawrence,MA,Massachusetts,Essex County,United States of America,America/New_York
1843,Lawrence,MA,Massachusetts,Essex County,United States of America,America/New_York
1844,Methuen,MA,Massachusetts,Essex County,United States of America,America/New_York
1845,North Andover,MA,Massachusetts,Essex County,United States of America,America/New_York
